collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,original.genus_reso,original.genus_name,collection.reference_no,10_my_bin
75918,ETE,"M. Carrano",,Koreanaornis,,,25682,
75943,ETE,"M. Carrano",,Levnesovia,?,Cionodon,25546,"Cretaceous 6"
75968,ETE,"M. Carrano",,Dacentrurus,,Iguanodon,42901,
76030,Fossilworks,"J. Alroy",,Richardoestesia,,,25724,"Cretaceous 7"
76030,Fossilworks,"J. Alroy",,Troodon,,,25724,"Cretaceous 7"
76055,ETE,"M. Carrano",,Parasaurolophus,,Lambeosaurus,12053,"Cretaceous 7"
76062,ETE,"M. Carrano",,Saurolophus,,,25756,"Cretaceous 8"
76062,ETE,"M. Carrano",,Edmontosaurus,,,25756,"Cretaceous 8"
76062,ETE,"M. Carrano",,Daspletosaurus,,,25756,"Cretaceous 8"
76062,ETE,"M. Carrano",cf.,Saurornitholestes,,,25756,"Cretaceous 8"
76105,ETE,"M. Carrano",,Saurornitholestes,,,25803,"Cretaceous 7"
76106,ETE,"M. Carrano",,Saurornitholestes,,,25803,"Cretaceous 7"
76107,ETE,"M. Carrano",,Nodocephalosaurus,,,25803,"Cretaceous 7"
76107,ETE,"M. Carrano",,Saurornitholestes,,,25803,"Cretaceous 7"
76191,ETE,"M. Carrano","n. gen.",Arcusaurus,,Sauropodomorpha,25828,"Jurassic 1"
76714,ETE,"M. Carrano",,Stegoceras,,,25954,"Cretaceous 7"
76714,ETE,"M. Carrano",,Stegoceras,,,25954,"Cretaceous 7"
76715,ETE,"M. Carrano",,Pentaceratops,,Chasmosaurinae,25956,
76745,ETE,"M. Carrano","n. gen.",Velafrons,,Lambeosaurinae,27001,"Cretaceous 7"
76752,PaleoDB,"M. Carrano",cf.,Stygimoloch,,,25972,"Cretaceous 7"
76752,PaleoDB,"M. Carrano",,Richardoestesia,,,25972,"Cretaceous 7"
76752,PaleoDB,"M. Carrano",,Saurornitholestes,,,25972,"Cretaceous 7"
76753,PaleoDB,"M. Carrano",,Kritosaurus,"n. gen.",Anasazisaurus,25973,"Cretaceous 7"
76761,PaleoDB,"M. Carrano",,Nodocephalosaurus,,,25980,"Cretaceous 7"
76762,ETE,"M. Carrano",,Nodocephalosaurus,,,25980,"Cretaceous 7"
76763,ETE,"M. Carrano",,Nodocephalosaurus,,,25980,"Cretaceous 7"
76895,ETE,"M. Carrano",,Caririchnium,,,26002,"Cretaceous 4"
76896,ETE,"M. Carrano",,Caririchnium,,,26002,"Cretaceous 4"
76896,ETE,"M. Carrano",,Magnoavipes,?,Ornithomimidae,26002,"Cretaceous 4"
76897,ETE,"M. Carrano",,Magnoavipes,,,26005,"Cretaceous 4"
76897,ETE,"M. Carrano",,Caririchnium,,,26005,"Cretaceous 4"
76898,ETE,"M. Carrano",,Magnoavipes,,,26005,"Cretaceous 4"
76898,ETE,"M. Carrano",,Caririchnium,,,26005,"Cretaceous 4"
76899,ETE,"M. Carrano",,Caririchnium,?,Dinosauria,26005,"Cretaceous 4"
76900,ETE,"M. Carrano","n. gen.",Suzhousaurus,,,26006,
77055,ETE,"M. Carrano",,Massospondylus,,,26082,"Jurassic 1"
77057,ETE,"M. Carrano","n. gen.",Hylaeosaurus,"n. gen.",Vectensia,26085,"Cretaceous 2"
77058,ETE,"M. Carrano",,Nuthetes,,,47413,"Cretaceous 1"
77059,ETE,"M. Carrano",,Cetiosaurus,,,26086,
77060,ETE,"M. Carrano",?,Cetiosaurus,,,26086,"Jurassic 5"
77061,ETE,"M. Carrano","n. gen.",Cardiodon,"n. gen.",Cardiodon,33018,"Jurassic 4"
77191,Fossilworks,"J. Alroy",,Shamosaurus,,,30554,
77191,Fossilworks,"J. Alroy",,Psittacosaurus,,,30554,
77259,ETE,"M. Carrano",,Richardoestesia,,,26153,"Cretaceous 7"
77259,ETE,"M. Carrano",,Styracosaurus,,,26153,"Cretaceous 7"
77261,ETE,"M. Carrano",,Styracosaurus,,,26153,"Cretaceous 7"
77265,ETE,"M. Carrano",,Styracosaurus,,,26153,"Cretaceous 7"
77266,ETE,"M. Carrano",,Styracosaurus,,,26153,"Cretaceous 7"
77316,ETE,"M. Carrano",,Hesperornis,,,36973,"Cretaceous 7"
77429,ETE,"M. Carrano",,Magnoavipes,,,25992,"Cretaceous 4"
77429,ETE,"M. Carrano",,Caririchnium,,,25992,"Cretaceous 4"
78054,ETE,"M. Carrano",,Caririchnium,,,26324,
78055,ETE,"M. Carrano",,Vitakridrinda,,,37333,"Cretaceous 8"
78979,ETE,"M. Carrano",cf.,Mamenchisaurus,,,26533,
78993,ETE,"M. Carrano",,Lufengosaurus,,Lufengosaurus,26534,"Jurassic 1"
78993,ETE,"M. Carrano",,Lufengosaurus,,Lufengosaurus,26534,"Jurassic 1"
78993,ETE,"M. Carrano",,Lufengosaurus,,Gyposaurus,26534,"Jurassic 1"
78993,ETE,"M. Carrano",,Yunnanosaurus,,,26534,"Jurassic 1"
78993,ETE,"M. Carrano",,Sinosaurus,,,26534,"Jurassic 1"
78993,ETE,"M. Carrano",,Yunnanosaurus,,,26534,"Jurassic 1"
78993,ETE,"M. Carrano",,Yunnanosaurus,,,26534,"Jurassic 1"
78993,ETE,"M. Carrano",,Lufengosaurus,,,26534,"Jurassic 1"
78994,ETE,"M. Carrano",,Lufengosaurus,,,26534,"Jurassic 1"
78994,ETE,"M. Carrano",,Lufengosaurus,,Lufengosaurus,26534,"Jurassic 1"
79034,ETE,"M. Carrano","n. gen.",Wulagasaurus,,,26542,"Cretaceous 8"
79034,ETE,"M. Carrano","n. gen.",Sahaliyania,,,26542,"Cretaceous 8"
79428,ETE,"M. Carrano",,Marisaurus,,,26327,"Cretaceous 8"
79428,ETE,"M. Carrano",,Balochisaurus,,,26327,"Cretaceous 8"
79428,ETE,"M. Carrano","n. gen.",Khetranisaurus,,,26327,"Cretaceous 8"
79428,ETE,"M. Carrano","n. gen.",Sulaimanisaurus,,,26327,"Cretaceous 8"
79428,ETE,"M. Carrano","n. gen.",Pakisaurus,,,26327,"Cretaceous 8"
79429,ETE,"M. Carrano",,Marisaurus,,,26327,"Cretaceous 8"
79429,ETE,"M. Carrano",,Balochisaurus,,,26327,"Cretaceous 8"
79429,ETE,"M. Carrano",,Pakisaurus,,,26327,"Cretaceous 8"
79488,ETE,"M. Carrano","n. gen.",Sinocalliopteryx,,,26658,
79489,ETE,"M. Carrano",,Siamosaurus,,Siamosaurus,29769,
79517,ETE,"M. Carrano","n. gen.",Songlingornis,,,38272,"Cretaceous 3"
79517,ETE,"M. Carrano","n. gen.",Cathayornis,"n. gen.",Largirostrornis,38272,"Cretaceous 3"
79517,ETE,"M. Carrano","n. gen.",Chaoyangia,,,38272,"Cretaceous 3"
79517,ETE,"M. Carrano","n. gen.",Cathayornis,,,38272,"Cretaceous 3"
79517,ETE,"M. Carrano","n. gen.",Boluochia,,,38272,"Cretaceous 3"
79517,ETE,"M. Carrano","n. gen.",Longchengornis,,,38272,"Cretaceous 3"
79517,ETE,"M. Carrano",,Cathayornis,,Cathayornis,38272,"Cretaceous 3"
79518,ETE,"M. Carrano",,Confuciusornis,,,26671,"Cretaceous 3"
79518,ETE,"M. Carrano",,Longipteryx,,,26671,"Cretaceous 3"
79518,ETE,"M. Carrano","n. gen.",Sapeornis,,,26671,"Cretaceous 3"
79518,ETE,"M. Carrano","n. gen.",Aberratiodontus,,,26671,"Cretaceous 3"
79518,ETE,"M. Carrano",,Microraptor,"n. gen.",Dromaeosauridae,26671,"Cretaceous 3"
79518,ETE,"M. Carrano",?,Microraptor,?,Cryptovolans,26671,"Cretaceous 3"
79518,ETE,"M. Carrano","n. gen.",Omnivoropteryx,,,26671,"Cretaceous 3"
79519,ETE,"M. Carrano","n. gen.",Hongshanornis,,,26680,
79520,ETE,"M. Carrano","n. gen.",Vescornis,,,26681,
79522,ETE,"M. Carrano","n. gen.",Eoenantiornis,,,26684,
79605,ETE,"M. Carrano",,Protoceratops,,,26718,
79657,ETE,"M. Carrano","n. gen.",Changchengornis,,,28335,
79664,ETE,"M. Carrano",,Pakisaurus,,,26765,"Cretaceous 8"
79664,ETE,"M. Carrano",,Marisaurus,,,26765,"Cretaceous 8"
79664,ETE,"M. Carrano",,Vitakridrinda,,,26765,"Cretaceous 8"
79665,ETE,"M. Carrano",,Vitakridrinda,,,26765,"Cretaceous 8"
79665,ETE,"M. Carrano","n. gen.",Marisaurus,,,26765,"Cretaceous 8"
79665,ETE,"M. Carrano","n. gen.",Balochisaurus,,,26765,"Cretaceous 8"
79665,ETE,"M. Carrano",,Sulaimanisaurus,,,26765,"Cretaceous 8"
79665,ETE,"M. Carrano",,Pakisaurus,,,26765,"Cretaceous 8"
79666,ETE,"M. Carrano","n. gen.",Vitakridrinda,,,28187,"Cretaceous 8"
79666,ETE,"M. Carrano",,Marisaurus,,Marisaurus,28187,"Cretaceous 8"
79668,ETE,"M. Carrano",,Marisaurus,,,26765,"Cretaceous 8"
79669,ETE,"M. Carrano",,Balochisaurus,,,26765,"Cretaceous 8"
79687,ETE,"M. Carrano","n. gen.",Zhongyuangosaurus,,,26778,
79692,ETE,"M. Carrano","n. gen.",Edmontonia,,,26781,"Cretaceous 8"
79702,ETE,"M. Carrano","n. gen.",Talarurus,,,14385,
79703,ETE,"M. Carrano",,Psittacosaurus,,,14387,
79703,ETE,"M. Carrano",,Pinacosaurus,,Syrmosaurus,14387,
79725,ETE,"M. Carrano",,Pinacosaurus,,,26796,"Cretaceous 7"
79741,ETE,"M. Carrano",,Elongatoolithus,cf.,Oolithes,24288,"Cretaceous 8"
79742,ETE,"M. Carrano",,Spheroolithus,,Oolithes,26942,"Cretaceous 7"
79742,ETE,"M. Carrano",,Spheroolithus,,Oolithes,26942,"Cretaceous 7"
79938,ETE,"M. Carrano",cf.,Asiatosaurus,cf.,Asiatosaurus,26861,"Cretaceous 3"
79941,ETE,"M. Carrano","n. gen.",Parahongshanornis,,,26863,"Cretaceous 3"
79941,ETE,"M. Carrano","n. gen.",Alethoalaornis,,,26863,"Cretaceous 3"
79941,ETE,"M. Carrano",,Dapingfangornis,,,26863,"Cretaceous 3"
79941,ETE,"M. Carrano",,Confuciusornis,,,26863,"Cretaceous 3"
79941,ETE,"M. Carrano",,Jeholornis,,,26863,"Cretaceous 3"
79941,ETE,"M. Carrano",,Microraptor,,,26863,"Cretaceous 3"
79953,ETE,"M. Carrano","n. gen.",Pamparaptor,,Neuquenraptor,26885,"Cretaceous 6"
80011,ETE,"M. Carrano","n. gen.",Samanadrinda,,,26901,
80113,ETE,"M. Carrano",,Spheroolithus,,Oolithes,26942,"Cretaceous 7"
80114,ETE,"M. Carrano",,Ovaloolithus,,Oolithes,26942,"Cretaceous 7"
80114,ETE,"M. Carrano",,Ovaloolithus,,Oolithes,26942,"Cretaceous 7"
80114,ETE,"M. Carrano",,Elongatoolithus,,Oolithes,26942,"Cretaceous 7"
80115,ETE,"M. Carrano",,Spheroolithus,,Oolithes,26942,"Cretaceous 7"
80115,ETE,"M. Carrano",,Ovaloolithus,,Oolithes,26942,"Cretaceous 7"
80115,ETE,"M. Carrano",,Elongatoolithus,,Oolithes,26942,"Cretaceous 7"
80116,ETE,"M. Carrano",,Ovaloolithus,,Oolithes,26942,"Cretaceous 7"
80117,ETE,"M. Carrano",,Elongatoolithus,,Oolithes,26942,"Cretaceous 7"
80118,ETE,"M. Carrano",,Spheroolithus,,Oolithes,24337,"Cretaceous 7"
80183,ETE,"M. Carrano","n. gen.",Albinykus,,,18688,"Cretaceous 6"
80183,ETE,"M. Carrano","n. gen.",Yamaceratops,,,18688,"Cretaceous 6"
80183,ETE,"M. Carrano","n. gen.",Haya,,Hypsilophodontidae,18688,"Cretaceous 6"
80185,ETE,"M. Carrano",,Thecodontosaurus,,,32789,"Jurassic 1"
80186,ETE,"M. Carrano",,Massospondylus,,Massospondylus,26977,"Jurassic 1"
80508,ETE,"M. Carrano",,Iguanodon,,,27069,"Cretaceous 2"
80512,ETE,"M. Carrano",,Iguanodon,,,27069,"Cretaceous 2"
80516,ETE,"M. Carrano",,Megalosaurus,,,31381,"Cretaceous 1"
80516,ETE,"M. Carrano",,Hylaeosaurus,,,31381,"Cretaceous 1"
80516,ETE,"M. Carrano",,Iguanodon,,,31381,"Cretaceous 1"
80537,ETE,"M. Carrano",cf.,Iguanodon,,,27069,"Cretaceous 1"
80538,PaleoDB,"M. Carrano",,Iguanodon,,Dinosauria,27069,"Cretaceous 1"
80650,ETE,"M. Carrano","n. gen.",Weiyuanpus,,,27127,
80822,ETE,"M. Carrano","n. gen.",Austrocheirus,,,32655,"Cretaceous 8"
80842,ETE,"M. Carrano",cf.,Iguanodon,,,46977,"Cretaceous 1"
80842,ETE,"M. Carrano","n. gen.",Taupezia,,,46977,"Cretaceous 1"
80858,ETE,"M. Carrano",,Zalmoxes,,Zalmoxes,13939,"Cretaceous 8"
80858,ETE,"M. Carrano",,Magyarosaurus,,,13939,"Cretaceous 8"
80858,ETE,"M. Carrano",,Struthiosaurus,,,13939,"Cretaceous 8"
80858,ETE,"M. Carrano",,Telmatosaurus,,,13939,"Cretaceous 8"
80858,ETE,"M. Carrano",,Zalmoxes,,,13939,"Cretaceous 8"
80859,ETE,"M. Carrano",,Telmatosaurus,,,27183,"Cretaceous 8"
80859,ETE,"M. Carrano",,Zalmoxes,,,27183,"Cretaceous 8"
80890,PaleoDB,"M. Uhen","n. gen.",Halimornis,,,27220,"Cretaceous 7"
81041,ETE,"M. Carrano",,Triceratops,,,27184,"Cretaceous 8"
81042,ETE,"M. Carrano",,Triceratops,,,27184,"Cretaceous 8"
81086,ETE,"M. Carrano",?,Eocarcharia,,,27280,
81086,ETE,"M. Carrano","n. gen.",Kryptops,,,27280,
81087,ETE,"M. Carrano","n. gen.",Eocarcharia,,,27280,
81932,PaleoDB,"M. Uhen","n. gen.",Ichthyornis,"n. gen.",Plegadornis,786,
82489,ETE,"M. Carrano",,Carmelopodus,,Megalosauridae,27782,"Jurassic 4"
82494,ETE,"M. Carrano",,Gasparinisaura,,,27827,"Cretaceous 7"
82515,ETE,"M. Carrano",,Iguanodon,,,27782,
82635,PaleoDB,"M. Uhen",?,Ichthyornis,,,27814,"Cretaceous 7"
82635,PaleoDB,"M. Uhen",cf.,Saurornitholestes,,,27814,"Cretaceous 7"
82783,ETE,"M. Carrano","n. gen.",Shanweiniao,,,27835,"Cretaceous 3"
82783,ETE,"M. Carrano",,Pengornis,,,27835,"Cretaceous 3"
82783,ETE,"M. Carrano","n. gen.",Zhongornis,,,27835,"Cretaceous 3"
82786,ETE,"M. Carrano","n. gen.",Uberabatitan,,,27836,"Cretaceous 8"
83052,ETE,"M. Carrano",,Satapliasaurus,,,27892,"Jurassic 3"
83125,ETE,"M. Carrano",,Iguanodon,?,Iguanodon,27912,
83227,ETE,"M. Carrano",,Anchisauripus,,Grallator,27943,"Jurassic 1"
83228,ETE,"M. Carrano",,Kayentapus,,,45818,"Jurassic 1"
83228,ETE,"M. Carrano","n. gen.",Komlosaurus,,,45818,"Jurassic 1"
83229,ETE,"M. Carrano",cf.,Stenonyx,,,27945,"Jurassic 1"
83229,ETE,"M. Carrano",,Anomoepus,,,27945,"Jurassic 1"
83229,ETE,"M. Carrano",,Eubrontes,,Grallator,27945,"Jurassic 1"
83229,ETE,"M. Carrano",,Kayentapus,,Grallator,27945,"Jurassic 1"
83230,ETE,"M. Carrano",,Dinehichnus,,,27947,"Jurassic 5"
83231,ETE,"M. Carrano",,Brontopodus,,,27949,"Jurassic 5"
83249,ETE,"M. Carrano",,Psittacosaurus,,,27956,"Cretaceous 3"
83263,ETE,"M. Carrano",,Aeolosaurus,,,27965,
83299,PaleoDB,"M. Carrano",,Edmontosaurus,,Thespesius,12332,"Cretaceous 8"
83325,ETE,"M. Carrano",,Kayentapus,,Grallator,27977,"Jurassic 1"
83327,ETE,"M. Carrano",,Kayentapus,,Grallator,27977,"Jurassic 1"
83513,ETE,"M. Carrano","n. gen.",Lanzhousaurus,,,28013,"Cretaceous 2"
83719,ETE,"M. Carrano",,Velociraptor,,,28069,"Cretaceous 7"
83956,ETE,"M. Carrano","n. gen.",Qingxiusaurus,,,28123,
83956,ETE,"M. Carrano","n. gen.",Nanningosaurus,,,28123,
84007,ETE,"M. Carrano",,Suzhousaurus,,,28145,
84065,ETE,"M. Carrano",,Grallator,,Neotrisauropus,28154,"Jurassic 1"
84067,ETE,"M. Carrano",,Cridotrisauropus,,,28154,"Jurassic 1"
84067,ETE,"M. Carrano","n. gen.",Qomoqomosauropus,,,28154,"Jurassic 1"
84068,ETE,"M. Carrano",,Grallator,,Kainotrisauropus,28154,"Jurassic 1"
84068,ETE,"M. Carrano","n. gen.",Kainomoyenisauropus,,,28154,"Jurassic 1"
84072,ETE,"M. Carrano","n. gen.",Grallator,"n. gen.",Aetonychopus,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Moyenisauropus,,,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Grallator,,Neotrisauropus,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Trisauropodiscus,,,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Anomoepus,,Moyenisauropus,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Anomoepus,,Moyenisauropus,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Grallator,,Neotrisauropus,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Plastisauropus,,Platysauropus,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Anomoepus,,Masitisisauropodiscus,28154,"Jurassic 1"
84072,ETE,"M. Carrano","n. gen.",Anomoepus,"n. gen.",Masitisisauropodiscus,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Anomoepus,,Masitisisauropezus,28154,"Jurassic 1"
84072,ETE,"M. Carrano",,Grallator,,Aetonychopus,28154,"Jurassic 1"
84073,ETE,"M. Carrano",,Otouphepus,,,28154,"Jurassic 1"
84073,ETE,"M. Carrano",,Grallator,,Otouphepus,28154,"Jurassic 1"
84073,ETE,"M. Carrano",,Grallator,,Otouphepus,28154,"Jurassic 1"
84073,ETE,"M. Carrano",,Grallator,,Otouphepus,28154,"Jurassic 1"
84077,ETE,"M. Carrano",,Grallator,,Kainotrisauropus,28154,"Jurassic 1"
84077,ETE,"M. Carrano",,Grallator,,,28154,"Jurassic 1"
84077,ETE,"M. Carrano",,Grallator,,,28154,"Jurassic 1"
84210,ETE,"M. Carrano",,Eubrontes,,,28205,"Jurassic 2"
84212,ETE,"M. Carrano",,Macroolithus,,,28214,"Cretaceous 2"
84257,ETE,"M. Carrano",,Anomoepus,,,27946,"Jurassic 1"
84257,ETE,"M. Carrano",,Parabrontopodus,,,27946,"Jurassic 1"
84257,ETE,"M. Carrano",,Kayentapus,,,27946,"Jurassic 1"
84258,ETE,"M. Carrano",,Eubrontes,,Grallator,28228,"Jurassic 1"
84259,ETE,"M. Carrano",,Anomoepus,,,28228,"Jurassic 1"
84261,ETE,"M. Carrano",,Parabrontopodus,,,28228,"Jurassic 1"
84300,ETE,"M. Carrano","n. gen.",Diabloceratops,,Centrosaurinae,28247,"Cretaceous 7"
84301,ETE,"M. Carrano","n. gen.",Lythronax,,,28247,"Cretaceous 7"
84301,ETE,"M. Carrano",cf.,Diabloceratops,,Centrosaurinae,28247,"Cretaceous 7"
84308,ETE,"M. Carrano",cf.,Allosaurus,,,28253,"Jurassic 5"
84309,ETE,"M. Carrano","n. gen.",Achillesaurus,,,28254,"Cretaceous 6"
84443,Fossilworks,"J. Alroy",,Siamosaurus,,,28284,
84444,Fossilworks,"J. Alroy","n. gen.",Gurilynia,,,28286,
84444,Fossilworks,"J. Alroy","n. gen.",Teviornis,,,28286,
84455,ETE,"M. Carrano",,Edmontosaurus,,,28299,"Cretaceous 8"
84547,ETE,"M. Carrano",,Ichthyornis,,,28345,"Cretaceous 6"
84559,ETE,"M. Carrano",,Scelidosaurus,,,28369,"Jurassic 1"
84711,ETE,"M. Carrano","n. gen.",Huanghetitan,,,28417,
84840,ETE,"M. Carrano",,Majungasaurus,,,24665,"Cretaceous 8"
84840,ETE,"M. Carrano",,Masiakasaurus,,,24665,"Cretaceous 8"
84841,PaleoDB,"M. Carrano",,Masiakasaurus,,,24665,"Cretaceous 8"
84841,PaleoDB,"M. Carrano",,Majungasaurus,,,24665,"Cretaceous 8"
84842,PaleoDB,"M. Carrano",,Majungasaurus,,,24665,"Cretaceous 8"
84843,PaleoDB,"M. Carrano",,Majungasaurus,,,24665,"Cretaceous 8"
84844,ETE,"M. Carrano",,Majungasaurus,,,24665,"Cretaceous 8"
84845,ETE,"M. Carrano",,Majungasaurus,,,24665,"Cretaceous 8"
84846,ETE,"M. Carrano",,Majungasaurus,,,24665,"Cretaceous 8"
84847,ETE,"M. Carrano",,Majungasaurus,,,24665,"Cretaceous 8"
84848,PaleoDB,"M. Carrano",,Majungasaurus,,,24665,"Cretaceous 8"
84996,Fossilworks,"J. Alroy","n. gen.",Yulong,,Oviraptoridae,28521,
84996,Fossilworks,"J. Alroy","n. gen.",Luanchuanraptor,,,28521,
84996,Fossilworks,"J. Alroy","n. gen.",Qiupalong,,,28521,
85063,ETE,"M. Carrano",,Vorona,,,28486,"Cretaceous 8"
85063,ETE,"M. Carrano",?,Vorona,,,28486,"Cretaceous 8"
85063,ETE,"M. Carrano",,Masiakasaurus,,,28486,"Cretaceous 8"
85063,ETE,"M. Carrano",,Majungasaurus,,,28486,"Cretaceous 8"
85188,ETE,"M. Carrano",,Torosaurus,,,28672,"Cretaceous 8"
85189,ETE,"M. Carrano",,Alamosaurus,,,28672,"Cretaceous 8"
85191,ETE,"M. Carrano",,Alamosaurus,,,28672,"Cretaceous 8"
85236,Fossilworks,"J. Alroy",,Baptornis,,,28685,"Cretaceous 7"
85237,Fossilworks,"J. Alroy","n. gen.",Nanantius,,,17470,"Cretaceous 4"
85238,Fossilworks,"J. Alroy","n. gen.",Parahesperornis,,,28688,"Cretaceous 6"
85255,Fossilworks,"J. Alroy","n. gen.",Eocathayornis,,,28698,"Cretaceous 3"
85258,Fossilworks,"J. Alroy","n. gen.",Yanornis,,,26687,"Cretaceous 3"
85261,Fossilworks,"J. Alroy","n. gen.",Eoconfuciusornis,,,28705,"Cretaceous 2"
85262,Fossilworks,"J. Alroy","n. gen.",Longipteryx,,,26687,"Cretaceous 3"
85276,Fossilworks,"J. Alroy","n. gen.",Ichthyornis,"n. gen.",Colonosaurus,34465,"Cretaceous 6"
85276,Fossilworks,"J. Alroy","n. gen.",Ichthyornis,,,34465,"Cretaceous 6"
85278,Fossilworks,"J. Alroy",,Baptornis,,,28718,"Cretaceous 6"
85282,Fossilworks,"J. Alroy","n. gen.",Baptornis,,,28728,"Cretaceous 6"
85283,Fossilworks,"J. Alroy",,Hesperornis,,,28730,"Cretaceous 7"
85284,Fossilworks,"J. Alroy","n. gen.",Hesperornis,,,34551,"Cretaceous 6"
85285,Fossilworks,"J. Alroy","n. gen.",Sinornis,,,28732,"Cretaceous 3"
85286,Fossilworks,"J. Alroy",,Hesperornis,,Hesperornis,38129,"Cretaceous 7"
85287,Fossilworks,"J. Alroy","n. gen.",Ambiortus,,,18352,"Cretaceous 2"
85288,Fossilworks,"J. Alroy","n. gen.",Liaoningornis,,,28733,"Cretaceous 3"
85289,Fossilworks,"J. Alroy",,Enaliornis,,,34907,"Cretaceous 4"
85289,Fossilworks,"J. Alroy","n. gen.",Enaliornis,,,34907,"Cretaceous 4"
85293,Fossilworks,"J. Alroy","n. gen.",Noguerornis,,,28742,"Cretaceous 2"
85294,Fossilworks,"J. Alroy",,Apatornis,,Ichthyornis,28744,"Cretaceous 6"
85296,Fossilworks,"J. Alroy",,Psittacosaurus,,,38777,
85296,Fossilworks,"J. Alroy","n. gen.",Otogornis,,,38777,
85298,Fossilworks,"J. Alroy","n. gen.",Confuciusornis,,,28753,
85486,ETE,"M. Carrano",,Heterodontosaurus,,,13194,"Jurassic 1"
85486,ETE,"M. Carrano","n. gen.",Pegomastax,,,13194,"Jurassic 1"
85496,ETE,"M. Carrano",,Telmatosaurus,,Hadrosauridae,28886,"Cretaceous 8"
85496,ETE,"M. Carrano",,Magyarosaurus,,Titanosauria,28886,"Cretaceous 8"
85496,ETE,"M. Carrano",,Iguanodonichnus,,,28886,"Cretaceous 8"
85496,ETE,"M. Carrano",?,Zalmoxes,,,28886,"Cretaceous 8"
85497,ETE,"M. Carrano","""",Rhabdodon,,,28886,"Cretaceous 8"
85498,ETE,"M. Carrano",,Richardoestesia,,,28887,"Cretaceous 8"
85498,ETE,"M. Carrano",,Paronychodon,,Paronychodon,28887,"Cretaceous 8"
85498,ETE,"M. Carrano",,Saurornitholestes,,,28887,"Cretaceous 8"
85498,ETE,"M. Carrano",,Richardoestesia,,,28887,"Cretaceous 8"
85499,ETE,"M. Carrano",,Dromaeosaurus,,,28887,"Cretaceous 8"
85499,ETE,"M. Carrano",,Richardoestesia,,,28887,"Cretaceous 8"
85499,ETE,"M. Carrano",,Paronychodon,,Paronychodon,28887,"Cretaceous 8"
85499,ETE,"M. Carrano",cf.,Thescelosaurus,,,28887,"Cretaceous 8"
85501,ETE,"M. Carrano","n. gen.",Skorpiovenator,,,28889,
85570,ETE,"M. Carrano",,Eubrontes,,Grallator,33371,"Jurassic 5"
85570,ETE,"M. Carrano","n. gen.",Delatorrichnus,,,33371,"Jurassic 5"
85570,ETE,"M. Carrano","n. gen.",Sarmientichnus,,,33371,"Jurassic 5"
85570,ETE,"M. Carrano","n. gen.",Wildeichnus,,,33371,"Jurassic 5"
85570,ETE,"M. Carrano",,Eubrontes,?,Coelurosauria,33371,"Jurassic 5"
86178,ETE,"M. Carrano",cf.,Eubrontes,cf.,Grallator,29059,
86178,ETE,"M. Carrano",cf.,Eubrontes,cf.,Anchisauripus,29059,
86178,ETE,"M. Carrano",cf.,Eubrontes,,,29059,
86426,ETE,"M. Carrano",,Prismatoolithus,,,29115,"Cretaceous 6"
86428,ETE,"M. Carrano",,Macroelongatoolithus,,,24172,"Cretaceous 4"
86439,ETE,"M. Carrano","n. gen.",Pitekunsaurus,,,29117,"Cretaceous 7"
86485,ETE,"M. Carrano","n. gen.",Malarguesaurus,,,29128,"Cretaceous 6"
86489,ETE,"M. Carrano",,Malarguesaurus,,,29128,"Cretaceous 6"
86515,PaleoDB,"M. Carrano",,Vagaceratops,,Chasmosaurus,6978,"Cretaceous 7"
87089,ETE,"M. Carrano","n. gen.",Miragaia,,,29300,
87125,ETE,"M. Carrano",,Pachyrhinosaurus,,,29320,"Cretaceous 7"
87417,ETE,"M. Carrano",,Beipiaosaurus,,,29437,
87522,ETE,"M. Carrano",?,Siamosaurus,,,24481,
87902,ETE,"M. Carrano","n. gen.",Laornis,,,29790,"Cretaceous 8"
87903,ETE,"M. Carrano",,Telmatornis,,Telmatornis,29790,"Cretaceous 8"
87903,ETE,"M. Carrano","n. gen.",Telmatornis,,,29790,"Cretaceous 8"
87904,ETE,"M. Carrano",,Telmatornis,,Palaeotringa,29790,"Cretaceous 8"
87905,ETE,"M. Carrano","n. gen.",Palaeotringa,,,29790,"Cretaceous 8"
88034,ETE,"M. Carrano",,Palaeotringa,,,34551,"Cretaceous 8"
88034,ETE,"M. Carrano",,Graculavus,,,34551,"Cretaceous 8"
88034,ETE,"M. Carrano",,Anatalavis,,Telmatornis,34551,"Cretaceous 8"
88034,ETE,"M. Carrano","n. gen.",Graculavus,,,34551,"Cretaceous 8"
88097,ETE,"M. Carrano",,Psittacosaurus,,,29599,
88123,ETE,"M. Carrano",,Parabrontopodus,,,29601,"Jurassic 5"
88344,ETE,"M. Carrano",,Parabrontopodus,,Sauropodomorpha,29663,"Jurassic 1"
