collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,original.genus_reso,original.genus_name,collection.reference_no,10_my_bin
83475,PaleoDB,"M. Uhen",,Globicephala,,,27683,
83476,PaleoDB,"M. Uhen",,Kogia,,,27683,
83477,PaleoDB,"M. Uhen",,Kogia,,,27683,
83477,PaleoDB,"M. Uhen",,Kogia,,,27683,
83478,PaleoDB,"M. Uhen",,Kogia,,,27683,
83479,PaleoDB,"M. Uhen",,Kogia,,,27683,
83480,PaleoDB,"M. Uhen",,Kogia,,,27683,
83481,PaleoDB,"M. Uhen",,Megaptera,,,27683,
83482,PaleoDB,"M. Uhen",,Mesoplodon,,,27683,
83483,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83484,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83485,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83486,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83487,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83488,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83489,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83490,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83491,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83492,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83493,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83494,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83495,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83496,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83497,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83498,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83499,PaleoDB,"M. Uhen",,Physeter,,Physeter,27683,
83500,PaleoDB,"M. Uhen",,Stenella,,,27683,
83501,PaleoDB,"M. Uhen",,Stenella,,,27683,
83938,PaleoDB,"M. Uhen",,Dorudon,,Zeuglodon,11955,"Cenozoic 3"
83938,PaleoDB,"M. Uhen","n. gen.",Dorudon,"n. gen.",Prozeuglodon,11955,"Cenozoic 3"
83938,PaleoDB,"M. Uhen",,Basilosaurus,,,11955,"Cenozoic 3"
83980,PaleoDB,"M. Uhen",,Georgiacetus,,,28136,"Cenozoic 2"
83981,PaleoDB,"M. Uhen",,Georgiacetus,,,28136,"Cenozoic 3"
84058,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,42766,"Cenozoic 3"
84232,PaleoDB,"M. Uhen","n. gen.",Septemtriocetus,"n. gen.",Septemriocetus,43040,"Cenozoic 6"
84332,PaleoDB,"M. Uhen",,Aetiocetus,,,28334,"Cenozoic 4"
84373,PaleoDB,"M. Uhen",,Balaena,,,28274,
84610,PaleoDB,"M. Uhen",,Albireo,,,28389,"Cenozoic 6"
84754,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,11978,"Cenozoic 3"
84754,PaleoDB,"M. Uhen",,Zygorhiza,,Basilosaurus,11978,"Cenozoic 3"
84891,PaleoDB,"M. Uhen",cf.,Lissodelphis,,,2018,"Cenozoic 6"
84896,PaleoDB,"M. Uhen",cf.,Tursiops,,,2018,"Cenozoic 6"
84942,PaleoDB,"M. Uhen",,Lissodelphis,,,12161,
84943,PaleoDB,"M. Uhen",,Lissodelphis,,,12161,
84944,PaleoDB,"M. Uhen",,Balaena,,Balaena,24153,"Cenozoic 6"
84944,PaleoDB,"M. Uhen",,Pterobalaena,,Balaenoptera,24153,"Cenozoic 6"
84944,PaleoDB,"M. Uhen",,Megaptera,,,24153,"Cenozoic 6"
84944,PaleoDB,"M. Uhen",,Tursiops,,Delphinus,24153,"Cenozoic 6"
84945,PaleoDB,"M. Uhen",,Physeterula,,Delphinus,23603,
84946,PaleoDB,"M. Uhen",,Archaeocetus,,Beluga,28509,
84947,PaleoDB,"M. Uhen",,Delphinodon,,Champsodelphis,15273,"Cenozoic 5"
84948,PaleoDB,"M. Uhen",,Tretosphys,,Delphinapterus,15273,
84949,PaleoDB,"M. Uhen",,Mesocetus,,,15273,"Cenozoic 5"
84949,PaleoDB,"M. Uhen",,Heterodelphis,,Platanista,15273,"Cenozoic 5"
84949,PaleoDB,"M. Uhen",,Champsodelphis,,,15273,"Cenozoic 5"
85022,PaleoDB,"M. Uhen",,Hemisyntrachelus,,Tursiops,13952,"Cenozoic 6"
85022,PaleoDB,"M. Uhen",,Scaldicetus,,Hoplocetus,13952,"Cenozoic 6"
85023,PaleoDB,"M. Uhen",,Schizodelphis,,,13952,"Cenozoic 6"
85069,PaleoDB,"M. Uhen",,Physodon,,,18970,
85135,PaleoDB,"M. Uhen",,Monodon,,,28641,"Cenozoic 6"
85152,PaleoDB,"M. Uhen",,Cetorhynchus,,Mesoplodon,12653,
85152,PaleoDB,"M. Uhen",,Plesiocetus,,,12653,
85153,PaleoDB,"M. Uhen",,Choneziphius,,Ziphius,14624,"Cenozoic 6"
85154,PaleoDB,"M. Uhen","n. gen.",Belemnoziphius,,,12787,"Cenozoic 6"
85155,PaleoDB,"M. Uhen",,Pomatodelphis,,Delphinus,15278,"Cenozoic 5"
85158,PaleoDB,"M. Uhen",,Cetotherium,,,12331,"Cenozoic 6"
85158,PaleoDB,"M. Uhen",,Siphonocetus,,Balaena,12331,"Cenozoic 6"
85169,PaleoDB,"M. Uhen",,Balaenoptera,,Eschrichtius,15081,"Cenozoic 6"
85259,PaleoDB,"M. Uhen",cf.,Orycterocetus,,,38808,"Cenozoic 5"
85260,PaleoDB,"M. Uhen",,Squalodon,,,33877,"Cenozoic 5"
85297,PaleoDB,"M. Uhen",,Eucetotherium,,Cetotherium,12127,"Cenozoic 5"
85312,PaleoDB,"M. Uhen",,Cetotherium,,,28770,"Cenozoic 5"
85338,PaleoDB,"M. Uhen",,Balaena,,Balaena,12881,
85338,PaleoDB,"M. Uhen",,Schizodelphis,,Delphinus,12881,
85338,PaleoDB,"M. Uhen",?,Physeter,,,12881,
85338,PaleoDB,"M. Uhen",,Squalodon,,,12881,
85338,PaleoDB,"M. Uhen",,Champsodelphis,,Champsodelphis,12881,
85340,PaleoDB,"M. Uhen",,Squalodon,,Smilocomptus,18819,"Cenozoic 6"
85360,PaleoDB,"M. Uhen",,Mesocetus,,,12331,"Cenozoic 5"
85462,PaleoDB,"M. Uhen",,Mesocetus,,,28855,
85507,PaleoDB,"M. Uhen",?,Champsodelphis,?,Acrodelphis,18748,
85507,PaleoDB,"M. Uhen",,Pachyacanthus,,Pachyacanthus,18748,
85508,PaleoDB,"M. Uhen",?,Mesocetus,,,18748,"Cenozoic 6"
85511,PaleoDB,"M. Uhen",?,Pachyacanthus,,,18748,"Cenozoic 6"
85514,PaleoDB,"M. Uhen",,Cetotherium,,Ziphius,28902,"Cenozoic 6"
85514,PaleoDB,"M. Uhen","n. gen.",Cetotherium,,,28902,"Cenozoic 6"
86236,PaleoDB,"M. Uhen",,Eschrichtius,,,29063,"Cenozoic 6"
86251,PaleoDB,"M. Uhen",,Balaenotus,,Balaenotus,28979,"Cenozoic 6"
86251,PaleoDB,"M. Uhen",,Balaenotus,,Balaenotus,28979,"Cenozoic 6"
86251,PaleoDB,"M. Uhen",,Balaenotus,,,28979,"Cenozoic 6"
86273,PaleoDB,"M. Uhen",,Physeter,,Physeter,29158,"Cenozoic 6"
86305,PaleoDB,"M. Uhen",,Hemisyntrachelus,,Tursiops,19618,"Cenozoic 6"
86306,PaleoDB,"M. Uhen",,Notiocetus,,,16565,
86500,PaleoDB,"M. Uhen",,Lophocetus,,Delphinus,12835,"Cenozoic 6"
86521,PaleoDB,"M. Uhen",,Eschrichtius,,,29063,
86522,PaleoDB,"M. Uhen",,Eschrichtius,,,29063,
86523,PaleoDB,"M. Uhen",,Eschrichtius,,,29063,
86524,PaleoDB,"M. Uhen",,Eschrichtius,,,29063,
86525,PaleoDB,"M. Uhen",,Eschrichtius,,,29063,
86526,PaleoDB,"M. Uhen",,Eschrichtius,,,29063,
86527,PaleoDB,"M. Uhen",,Eschrichtius,,,29063,
86873,PaleoDB,"M. Uhen",,Pontoporia,,Delphinus,12161,
86873,PaleoDB,"M. Uhen",,Australophocaena,,Phocaena,12161,
86873,PaleoDB,"M. Uhen",,Phocoena,,Phocaena,12161,
86873,PaleoDB,"M. Uhen",,Stenella,,Delphinus,12161,
86874,PaleoDB,"M. Uhen",,Lipotes,,,12161,
86876,PaleoDB,"M. Uhen",,Platanista,,Delphinus,12161,
86877,PaleoDB,"M. Uhen",,Sotalia,,Delphinus,12161,
86878,PaleoDB,"M. Uhen",,Sotalia,,Sotalia,12161,
86879,PaleoDB,"M. Uhen",,Sousa,,Sotalia,12161,
86880,PaleoDB,"M. Uhen",,Sousa,,Sotalia,12161,
86881,PaleoDB,"M. Uhen",,Sotalia,,Delphinus,12161,
86882,PaleoDB,"M. Uhen",,Kogia,,Physeter,12161,
86882,PaleoDB,"M. Uhen",,Orcaella,,Orca,12161,
86882,PaleoDB,"M. Uhen",,Sousa,,Delphinus,12161,
86883,PaleoDB,"M. Uhen",,Sousa,,Sotalia,12161,
86884,PaleoDB,"M. Uhen",,Sousa,,Delphinus,12161,
86886,PaleoDB,"M. Uhen",,Stenella,,Delphinus,12161,
86887,PaleoDB,"M. Uhen",,Delphinus,,Prodelphinus,12161,
86888,PaleoDB,"M. Uhen",,Delphinus,,Stenella,12161,
86889,PaleoDB,"M. Uhen",,Tursiops,,Delphinus,12161,
86890,PaleoDB,"M. Uhen",,Tursiops,,Delphinus,12161,
86891,PaleoDB,"M. Uhen",,Tursiops,,Tursiops,12161,
86893,PaleoDB,"M. Uhen",,Lagenodelphis,,,12161,
86894,PaleoDB,"M. Uhen",,Lagenorhynchus,,Delphinus,12161,
86896,PaleoDB,"M. Uhen",,Cephalorhynchus,,Delphinus,12161,
86897,PaleoDB,"M. Uhen",,Kogia,,Physeter,12161,
86897,PaleoDB,"M. Uhen",,Neophocaena,,Delphinus,12161,
86897,PaleoDB,"M. Uhen",,Eubalaena,,Balaena,12161,
86897,PaleoDB,"M. Uhen",,Grampus,,Delphinus,12161,
86897,PaleoDB,"M. Uhen",,Mesoplodon,,Ziphius,12161,
86898,PaleoDB,"M. Uhen",,Grampus,,Delphinus,12161,
86899,PaleoDB,"M. Uhen",,Globicephala,,Delphinus,12161,
86900,PaleoDB,"M. Uhen",,Globicephala,,Delphinus,12161,
86901,PaleoDB,"M. Uhen",,Phocoena,,,12161,
86902,PaleoDB,"M. Uhen",,Phocoenoides,,Phocaena,12161,
86903,PaleoDB,"M. Uhen",,Delphinapterus,,Delphinus,12161,
86904,PaleoDB,"M. Uhen",,Physeter,,Physeter,12161,
86905,PaleoDB,"M. Uhen","n. gen.",Tasmacetus,,,12161,
86906,PaleoDB,"M. Uhen",,Mesoplodon,,,12161,
86906,PaleoDB,"M. Uhen",,Berardius,,,12161,
86907,PaleoDB,"M. Uhen",,Berardius,,Berardius,12161,
86911,PaleoDB,"M. Uhen",,Mesoplodon,,Physeter,12161,
86912,PaleoDB,"M. Uhen",,Mesoplodon,,Mesoplodon,12161,
86913,PaleoDB,"M. Uhen",,Mesoplodon,,Berardius,12161,
86914,PaleoDB,"M. Uhen",,Mesoplodon,,Berardius,12161,
86915,PaleoDB,"M. Uhen",,Mesoplodon,,,12161,
86916,PaleoDB,"M. Uhen",,Mesoplodon,,Mesoplodon,12161,
86918,PaleoDB,"M. Uhen",,Mesoplodon,,,12161,
86919,PaleoDB,"M. Uhen",,Mesoplodon,,,12161,
86920,PaleoDB,"M. Uhen",,Mesoplodon,,,12161,
86921,PaleoDB,"M. Uhen","n. gen.",Ziphius,,,14621,"Cenozoic 6"
86922,PaleoDB,"M. Uhen",,Hyperoodon,,,12161,
86923,PaleoDB,"M. Uhen",,Hyperoodon,,Balaena,12161,
86924,PaleoDB,"M. Uhen",,Pterobalaena,,Balaenoptera,12161,
86925,PaleoDB,"M. Uhen",,Rorqualus,,Balaenoptera,12161,
86926,PaleoDB,"M. Uhen",,Rorqualus,,Balaenoptera,12161,
86927,PaleoDB,"M. Uhen",,Rorqualus,,Balaena,12161,
86928,PaleoDB,"M. Uhen",,Eubalaena,,Balaena,12161,
86948,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,29255,"Cenozoic 3"
86949,PaleoDB,"M. Uhen",,Basilosaurus,,Zeuglodon,10323,"Cenozoic 3"
87147,PaleoDB,"M. Uhen",,Balaena,,Balaena,29339,
87376,PaleoDB,"M. Uhen",,Scaldicetus,,,29422,"Cenozoic 6"
87376,PaleoDB,"M. Uhen",,Squalodon,,,29422,"Cenozoic 6"
87788,PaleoDB,"M. Uhen",,Tursiops,,,29503,"Cenozoic 6"
87788,PaleoDB,"M. Uhen",,Delphinus,,,29503,"Cenozoic 6"
87865,PaleoDB,"M. Uhen",cf.,Hyperoodon,,,12682,"Cenozoic 6"
87865,PaleoDB,"M. Uhen",,Lagenorhynchus,,,12682,"Cenozoic 6"
87865,PaleoDB,"M. Uhen",?,Scaldicetus,cf.,Scaldicetus,12682,"Cenozoic 6"
87865,PaleoDB,"M. Uhen",?,Kogia,,Kogia,12682,"Cenozoic 6"
87884,PaleoDB,"M. Uhen",,Delphinus,,,29543,"Cenozoic 6"
87885,PaleoDB,"M. Uhen",,Globicephala,,,29544,"Cenozoic 6"
87896,PaleoDB,"M. Uhen",?,Pseudorca,,,29544,"Cenozoic 6"
87899,PaleoDB,"M. Uhen",,Kentriodon,,,29544,"Cenozoic 5"
88200,PaleoDB,"M. Uhen","n. gen.",Palaeobalaena,,,17534,"Cenozoic 5"
88328,PaleoDB,"M. Uhen",,Balaena,,,29650,"Cenozoic 6"
88644,PaleoDB,"M. Uhen",,Andrewsiphius,,,17794,"Cenozoic 2"
88806,PaleoDB,"M. Uhen",,Eurhinodelphis,,,29779,
88806,PaleoDB,"M. Uhen",,Champsodelphis,,Acrodelphis,29779,
88806,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,29779,
88806,PaleoDB,"M. Uhen",,Parietobalaena,,Heterocetus,29779,
88807,PaleoDB,"M. Uhen",?,Eurhinodelphis,,,29779,
89445,PaleoDB,"M. Uhen",,Protophocaena,,,29366,"Cenozoic 6"
89447,PaleoDB,"M. Uhen",,Choneziphius,,,16749,"Cenozoic 6"
89447,PaleoDB,"M. Uhen",,Phocoena,,Phocaena,16749,"Cenozoic 6"
89447,PaleoDB,"M. Uhen",,Globicephala,,,16749,"Cenozoic 6"
89447,PaleoDB,"M. Uhen",,Hemisyntrachelus,,,16749,"Cenozoic 6"
89447,PaleoDB,"M. Uhen",,Lissodelphis,,,16749,"Cenozoic 6"
89447,PaleoDB,"M. Uhen",,Stenella,,,16749,"Cenozoic 6"
89533,PaleoDB,"M. Uhen",,Xiphiacetus,,Eurhinodelphis,19106,"Cenozoic 5"
89534,PaleoDB,"M. Uhen",,Burtinopsis,,Burtinopsis,19106,"Cenozoic 6"
89613,PaleoDB,"M. Uhen",,Basilosaurus,,,30048,"Cenozoic 3"
90021,PaleoDB,"M. Uhen","n. gen.",Supayacetus,,,36484,"Cenozoic 3"
90022,PaleoDB,"M. Uhen","n. gen.",Ocucajea,,,36484,"Cenozoic 3"
90036,PaleoDB,"M. Uhen",,Tursiops,,,30172,"Cenozoic 6"
90036,PaleoDB,"M. Uhen",,Delphinus,,,30172,"Cenozoic 6"
90111,PaleoDB,"M. Uhen",,Balaenoptera,,,30226,
90111,PaleoDB,"M. Uhen",,Rorqualus,,Balaenoptera,30226,
90111,PaleoDB,"M. Uhen",,Orcinus,,,30226,
90167,PaleoDB,"M. Uhen",,Balaena,,,30249,
90354,PaleoDB,"M. Uhen",,Pomatodelphis,,,30350,"Cenozoic 5"
90878,PaleoDB,"M. Uhen",,Balaena,,,30576,"Cenozoic 6"
91183,PaleoDB,"M. Uhen","n. gen.",Protoglobicephala,,,30676,"Cenozoic 6"
91427,PaleoDB,"M. Uhen",,Kutchicetus,,,30795,"Cenozoic 2"
91427,PaleoDB,"M. Uhen",,Andrewsiphius,,,30795,"Cenozoic 2"
91428,PaleoDB,"M. Uhen",,Andrewsiphius,,,30795,"Cenozoic 2"
91429,PaleoDB,"M. Uhen",,Andrewsiphius,,,30795,"Cenozoic 2"
91630,PaleoDB,"M. Uhen",,Archaeocetus,,Archaeocetus,27014,"Cenozoic 5"
92751,PaleoDB,"A. Hendy",,Saurocetes,,,31280,"Cenozoic 6"
93310,PaleoDB,"M. Uhen","n. gen.",Etruridelphis,,,31571,"Cenozoic 6"
93327,PaleoDB,"M. Uhen",,Squalodon,,,31484,
93595,PaleoDB,"M. Uhen",cf.,Attockicetus,,,31707,"Cenozoic 2"
93595,PaleoDB,"M. Uhen",,Nalacetus,,,31707,"Cenozoic 2"
93595,PaleoDB,"M. Uhen",,Pakicetus,,,31707,"Cenozoic 2"
93595,PaleoDB,"M. Uhen",,Pakicetus,,,31707,"Cenozoic 2"
94367,PaleoDB,"M. Uhen",,Priscodelphinus,,Priscodelphinus,12192,"Cenozoic 5"
95147,PaleoDB,"M. Uhen",,Ambulocetus,,,11996,"Cenozoic 2"
95148,PaleoDB,"M. Uhen","n. gen.",Gandakasia,,,32320,"Cenozoic 2"
95167,PaleoDB,"L. Villier",,Schizodelphis,,,32410,"Cenozoic 5"
95167,PaleoDB,"L. Villier",,Squalodon,,,32410,"Cenozoic 5"
95373,PaleoDB,"M. Uhen",,Brachydelphis,,,32455,"Cenozoic 5"
96117,PaleoDB,"M. Uhen",,Delphinapterus,,,32630,"Cenozoic 6"
96118,PaleoDB,"M. Uhen",,Balaena,,,32630,"Cenozoic 6"
96119,PaleoDB,"M. Uhen",,Balaena,,,32630,"Cenozoic 6"
96120,PaleoDB,"M. Uhen",,Delphinapterus,,,32630,"Cenozoic 6"
96122,PaleoDB,"M. Uhen",,Balaena,,,32630,"Cenozoic 6"
96123,PaleoDB,"M. Uhen",,Delphinapterus,,,32630,"Cenozoic 6"
96124,PaleoDB,"M. Uhen",,Balaena,,,32630,"Cenozoic 6"
96125,PaleoDB,"M. Uhen",,Balaena,,,32630,"Cenozoic 6"
96127,PaleoDB,"M. Uhen",,Pterobalaena,,Balaenoptera,32630,"Cenozoic 6"
96128,PaleoDB,"M. Uhen",,Delphinapterus,,,32630,"Cenozoic 6"
96129,PaleoDB,"M. Uhen",,Delphinapterus,,,32630,"Cenozoic 6"
96130,PaleoDB,"M. Uhen",,Delphinapterus,,,32630,"Cenozoic 6"
96462,PaleoDB,"M. Uhen",,Parietobalaena,,Mesocetus,32710,"Cenozoic 5"
96462,PaleoDB,"M. Uhen",,Aglaocetus,,Idiocetus,32710,"Cenozoic 5"
96462,PaleoDB,"M. Uhen",,Aglaocetus,,Mesocetus,32710,"Cenozoic 5"
96466,PaleoDB,"M. Uhen",,Plesiocetus,,,13983,
96681,PaleoDB,"M. Uhen",,Eschrichtius,,,32897,"Cenozoic 6"
96686,PaleoDB,"M. Uhen",,Dorudon,,,32948,"Cenozoic 3"
96686,PaleoDB,"M. Uhen",,Basilosaurus,,,32948,"Cenozoic 3"
96688,PaleoDB,"M. Uhen",,Dorudon,,,32948,"Cenozoic 3"
96688,PaleoDB,"M. Uhen",,Basilosaurus,,,32948,"Cenozoic 3"
96706,PaleoDB,"M. Uhen",,Physeter,,Physeter,32979,"Cenozoic 6"
96706,PaleoDB,"M. Uhen",,Globicephala,,,32979,"Cenozoic 6"
96740,PaleoDB,"M. Uhen",,Balaena,,,26035,"Cenozoic 6"
96768,PaleoDB,"M. Uhen",,Balaenotus,,,13332,"Cenozoic 6"
96774,PaleoDB,"M. Uhen",,Plesiocetus,,,32997,"Cenozoic 6"
96776,PaleoDB,"M. Uhen",,Mesoplodon,,,32997,"Cenozoic 6"
96776,PaleoDB,"M. Uhen",,Physeter,,,32997,"Cenozoic 6"
96777,PaleoDB,"M. Uhen",,Physeter,,,32997,"Cenozoic 6"
96800,PaleoDB,"M. Uhen","n. gen.",Livyatan,"n. gen.",Leviathan,33022,"Cenozoic 5"
96800,PaleoDB,"M. Uhen",,Messapicetus,,Messapicetus,33022,"Cenozoic 5"
96800,PaleoDB,"M. Uhen",,Brachydelphis,,,33022,"Cenozoic 5"
96872,PaleoDB,"M. Uhen",,Delphinapterus,,,33072,"Cenozoic 6"
96874,PaleoDB,"M. Uhen",,Monodon,,,33072,"Cenozoic 6"
96893,PaleoDB,"M. Uhen",,Megaptera,,,33077,"Cenozoic 6"
96899,PaleoDB,"M. Uhen",,Physeter,,,33083,"Cenozoic 6"
96922,PaleoDB,"M. Uhen",,Pachyacanthus,,Pachyacanthus,18748,"Cenozoic 5"
96923,PaleoDB,"M. Uhen",,Pachyacanthus,,Pachyacanthus,33091,"Cenozoic 5"
96952,PaleoDB,"M. Uhen",,Dorudon,,,33316,"Cenozoic 3"
96952,PaleoDB,"M. Uhen",,Basilosaurus,,,33316,"Cenozoic 3"
96952,PaleoDB,"M. Uhen",,Masracetus,,,33316,"Cenozoic 3"
96953,PaleoDB,"M. Uhen",,Masracetus,,,33106,"Cenozoic 3"
97258,PaleoDB,"M. Uhen",,Balaenoptera,,Balaenoptera,33174,
97324,PaleoDB,"M. Uhen","n. gen.",Joumocetus,,,33200,"Cenozoic 6"
97550,PaleoDB,"M. Uhen",,Squalodon,,,33280,"Cenozoic 4"
97628,PaleoDB,"M. Uhen",,Balaena,,,33319,"Cenozoic 6"
97629,PaleoDB,"M. Uhen",,Balaenula,,,33319,"Cenozoic 6"
99582,PaleoDB,"M. Uhen",,Mesoplodon,,,27111,
99582,PaleoDB,"M. Uhen",,Globicephala,,Globiocephalus,27111,
99584,PaleoDB,"M. Uhen",,Delphinus,,,27111,
99584,PaleoDB,"M. Uhen",,Globicephala,,Globiocephalus,27111,
99584,PaleoDB,"M. Uhen",,Mesoplodon,,,27111,
99586,PaleoDB,"M. Uhen",,Globicephala,,Globiocephalus,27111,
99586,PaleoDB,"M. Uhen",,Delphinus,,,27111,
99586,PaleoDB,"M. Uhen",,Mesoplodon,,,27111,
99586,PaleoDB,"M. Uhen",,Balaenoptera,,,27111,
99587,PaleoDB,"M. Uhen",,Kogia,,,27111,
99587,PaleoDB,"M. Uhen",,Mesoplodon,,,27111,
99587,PaleoDB,"M. Uhen",aff.,Eubalaena,aff.,Balaena,27111,
99587,PaleoDB,"M. Uhen",aff.,Pterobalaena,aff.,Balaenoptera,27111,
99587,PaleoDB,"M. Uhen",aff.,Megaptera,aff.,Balaenoptera,27111,
99611,PaleoDB,"M. Uhen",,Balaenoptera,,,27111,
99613,PaleoDB,"M. Uhen",,Globicephala,,Globicephalus,27111,
99623,PaleoDB,"M. Uhen",,Globicephala,,Globiocephalus,34259,
99623,PaleoDB,"M. Uhen",,Delphinus,,,34259,
99623,PaleoDB,"M. Uhen",,Mesoplodon,,,34259,
99753,PaleoDB,"M. Uhen",,Basilotritus,,Eocetus,34295,"Cenozoic 3"
100126,PaleoDB,"M. Uhen",,Plesiocetopsis,,,34357,
100127,PaleoDB,"M. Uhen",,Morenocetus,,,34357,
100131,PaleoDB,"M. Uhen",,Delphinus,,,34357,
100132,PaleoDB,"M. Uhen",,Globicephala,,,34357,
100133,PaleoDB,"M. Uhen",,Balaenoptera,,,34357,
100134,PaleoDB,"M. Uhen",,Balaenoptera,,,34357,
100135,PaleoDB,"M. Uhen",,Balaena,,,34357,
100258,PaleoDB,"M. Uhen",,Zarhinocetus,,Squalodon,34413,"Cenozoic 5"
100260,PaleoDB,"M. Uhen",,Allodelphis,,,34413,"Cenozoic 5"
100290,PaleoDB,"M. Uhen",,Llanocetus,,,34240,"Cenozoic 3"
104046,PaleoDB,"M. Uhen",?,Balaenoptera,,Cetacea,15425,"Cenozoic 6"
104804,PaleoDB,"M. Uhen",,Cetotherium,,Cetotherium,35058,"Cenozoic 5"
105557,PaleoDB,"M. Uhen",,Haborophocoena,,,35264,"Cenozoic 6"
105557,PaleoDB,"M. Uhen",,Haborophocoena,,,35264,"Cenozoic 6"
107396,PaleoDB,"M. Uhen","n. gen.",Platalearostrum,,,35743,"Cenozoic 6"
107397,PaleoDB,"M. Uhen",aff.,Globicephala,,,35743,"Cenozoic 6"
107485,PaleoDB,"M. Uhen",,Mesoplodon,,,35768,"Cenozoic 6"
107512,PaleoDB,"M. Uhen",,Basilotritus,,Eocetus,35783,"Cenozoic 3"
107726,PaleoDB,"M. Uhen",,Balaena,,,1059,"Cenozoic 6"
107727,PaleoDB,"M. Uhen",,Balaena,,,1059,"Cenozoic 6"
108316,PaleoDB,"M. Uhen",,Orcaella,,,35929,
108319,PaleoDB,"M. Uhen",,Orcaella,,,35929,
108323,PaleoDB,"M. Uhen",,Orcaella,,,35929,
108338,PaleoDB,"M. Uhen",,Delphinus,,,35932,"Cenozoic 6"
108338,PaleoDB,"M. Uhen",,Phocoena,,Phocaena,35932,"Cenozoic 6"
109703,PaleoDB,"M. Uhen",,Monodon,,,36257,"Cenozoic 6"
112635,PaleoDB,"M. Uhen",,Squalodon,,,11875,"Cenozoic 4"
112635,PaleoDB,"M. Uhen",,Xenorophus,,,11875,"Cenozoic 4"
114474,PaleoDB,"M. Uhen",,Brachydelphis,,Brachydelphis,37487,"Cenozoic 6"
114718,PaleoDB,"M. Uhen",,Janjucetus,,,37187,"Cenozoic 4"
114719,PaleoDB,"M. Uhen",,Schizodelphis,,,37188,"Cenozoic 5"
114830,PaleoDB,"M. Uhen",,Xiphiacetus,,,37209,"Cenozoic 5"
114830,PaleoDB,"M. Uhen",,Squalodon,,,37209,"Cenozoic 5"
114830,PaleoDB,"M. Uhen",aff.,Kentriodon,,,37209,"Cenozoic 5"
114830,PaleoDB,"M. Uhen",aff.,Delphinodon,,,37209,"Cenozoic 5"
116302,PaleoDB,"M. Uhen",,Brachydelphis,,,37487,
116539,Fossilworks,"J. Alroy",,Notocetus,,Diochotichus,12778,"Cenozoic 5"
116551,PaleoDB,"M. Uhen",,Delphinapterus,,,37547,"Cenozoic 6"
117470,PaleoDB,"M. Uhen",cf.,Balaenoptera,,,37795,"Cenozoic 6"
117470,PaleoDB,"M. Uhen",,Eubalaena,,,37795,"Cenozoic 6"
117470,PaleoDB,"M. Uhen",,Parapontoporia,,,37795,"Cenozoic 6"
117470,PaleoDB,"M. Uhen",,Herpetocetus,,,37795,"Cenozoic 6"
117471,PaleoDB,"M. Uhen",,Balaenoptera,,,37795,"Cenozoic 6"
117471,PaleoDB,"M. Uhen",cf.,Phocoena,,,37795,"Cenozoic 6"
117471,PaleoDB,"M. Uhen",,Herpetocetus,,,37795,"Cenozoic 6"
117472,PaleoDB,"M. Uhen",,Balaenoptera,,,37795,"Cenozoic 6"
117472,PaleoDB,"M. Uhen",,Eubalaena,,,37795,"Cenozoic 6"
118104,PaleoDB,"M. Uhen",,Astadelphis,,,38036,"Cenozoic 6"
118208,PaleoDB,"M. Uhen","""",Balaenoptera,,,15521,"Cenozoic 6"
120886,PaleoDB,"M. Uhen",,Basilosaurus,,,38605,"Cenozoic 3"
121983,PaleoDB,"M. Uhen",cf.,Orycterocetus,,,46379,"Cenozoic 5"
122007,PaleoDB,"M. Uhen",cf.,Neosqualodon,,,38808,
122044,PaleoDB,"C. Jaramillo",,Hadrodelphis,,,38842,"Cenozoic 6"
122044,PaleoDB,"C. Jaramillo",,Orycterocetus,,,38842,"Cenozoic 6"
122044,PaleoDB,"C. Jaramillo",,Goniodelphis,,,38842,"Cenozoic 6"
122044,PaleoDB,"C. Jaramillo",,Eurhinodelphis,,,38842,"Cenozoic 6"
122718,PaleoDB,"M. Uhen",,Basilosaurus,,,36198,"Cenozoic 3"
122725,PaleoDB,"M. Uhen","n. gen.",Chrysocetus,,,10468,"Cenozoic 3"
