collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,original.genus_reso,original.genus_name,collection.reference_no,10_my_bin
614,PaleoDB,"J. Sepkoski",,Otarion,,,13,"Devonian 3"
616,PaleoDB,"J. Sepkoski",,Proetus,,,13,"Devonian 3"
616,PaleoDB,"J. Sepkoski",,Leonaspis,,,13,"Devonian 3"
619,PaleoDB,"A. Miller",,Otarion,,,13,"Devonian 3"
622,PaleoDB,"A. Miller",,Dechenella,,,13,"Devonian 3"
627,PaleoDB,"A. Miller",,Trimerus,,,841,"Devonian 3"
627,PaleoDB,"A. Miller",,Greenops,,,841,"Devonian 3"
627,PaleoDB,"A. Miller",,Phacops,,,841,"Devonian 3"
627,PaleoDB,"A. Miller",,Dechenella,,,841,"Devonian 3"
632,PaleoDB,"A. Miller",,Proetus,,,13,"Devonian 4"
660,PaleoDB,"A. Miller",,Otarion,,,13,"Devonian 3"
668,PaleoDB,"A. Miller",,Proetus,,,18530,"Devonian 4"
669,PaleoDB,"A. Miller",,Trimerus,,,13,"Devonian 3"
669,PaleoDB,"A. Miller",,Phacops,,,13,"Devonian 3"
670,PaleoDB,"A. Miller",,Trimerus,,,13,"Devonian 3"
670,PaleoDB,"A. Miller",,Greenops,,,13,"Devonian 3"
670,PaleoDB,"A. Miller",,Phacops,,,13,"Devonian 3"
3639,PaleoDB,"P. Wagner",,Dechenella,,,221,"Devonian 3"
3844,Fossilworks,"J. Alroy",,Proetus,,,257,"Devonian 3"
3845,Fossilworks,"J. Alroy",,Harpidella,,,257,"Devonian 3"
3845,Fossilworks,"J. Alroy",,Acanthopyge,,,257,"Devonian 3"
3845,Fossilworks,"J. Alroy",,Mystrocephala,,,257,"Devonian 3"
3845,Fossilworks,"J. Alroy",,Mannopyge,,,257,"Devonian 3"
3845,Fossilworks,"J. Alroy",,Dechenella,,,257,"Devonian 3"
3845,Fossilworks,"J. Alroy",,Crassiproetus,,,257,"Devonian 3"
3845,Fossilworks,"J. Alroy",,Proetus,,,257,"Devonian 3"
3850,Fossilworks,"J. Alroy",,Dechenella,,,257,"Devonian 3"
3853,Fossilworks,"J. Alroy",,Dechenella,,,257,"Devonian 3"
5619,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5620,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5620,PaleoDB,"A. Miller",,Greenops,,,347,"Devonian 3"
5657,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5657,PaleoDB,"A. Miller",,Greenops,,,347,"Devonian 3"
5661,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5661,PaleoDB,"A. Miller",,Greenops,,,347,"Devonian 3"
5664,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5665,PaleoDB,"A. Miller",,Greenops,,,347,"Devonian 3"
5665,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5666,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5667,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5668,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5668,PaleoDB,"A. Miller",,Greenops,,,347,"Devonian 3"
5669,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,347,"Devonian 3"
5702,PaleoDB,"A. Miller",,Anchiopsis,,,350,"Devonian 3"
5706,PaleoDB,"A. Miller",,Coronura,,,350,"Devonian 3"
5767,PaleoDB,"A. Miller",,Proetus,,,357,"Devonian 3"
5767,PaleoDB,"A. Miller",,Otarion,,,357,"Devonian 3"
5767,PaleoDB,"A. Miller",,Dechenella,,,357,"Devonian 3"
5767,PaleoDB,"A. Miller",,Schizoproetus,,,357,"Devonian 3"
5767,PaleoDB,"A. Miller",,Scutellum,,,357,"Devonian 3"
5768,PaleoDB,"A. Miller",,Harpes,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Koneprusia,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Leonaspis,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Phacops,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Aulacopleura,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Cyphaspides,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Otarion,,Otarionella,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Otarion,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Tropidocoryphe,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Benesovella,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Phaetonellus,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Cornuproetus,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Proetopeltis,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Thysanopeltella,,,358,"Devonian 3"
5768,PaleoDB,"A. Miller",,Thysanopeltis,,,358,"Devonian 3"
5770,PaleoDB,"A. Miller",,Ancyropyge,,,360,"Devonian 3"
5770,PaleoDB,"A. Miller",,Ancyropyge,,,360,"Devonian 3"
5770,PaleoDB,"A. Miller",,Scutellum,,,360,"Devonian 3"
5770,PaleoDB,"A. Miller",,Cyphaspis,,,360,"Devonian 3"
5770,PaleoDB,"A. Miller",,Gerastos,,,360,"Devonian 3"
5770,PaleoDB,"A. Miller",,Dechenella,,,360,"Devonian 3"
5770,PaleoDB,"A. Miller",,Schizoproetus,,,360,"Devonian 3"
5778,PaleoDB,"A. Miller",,Archegonus,,,357,"Devonian 3"
5778,PaleoDB,"A. Miller",,Archegonus,,,357,"Devonian 3"
5778,PaleoDB,"A. Miller",,Liobole,,,357,"Devonian 3"
5778,PaleoDB,"A. Miller",,Spinibole,,,357,"Devonian 3"
5865,PaleoDB,"A. Miller",,Harpes,,Reticuloharpes,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Koneprusia,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Leonaspis,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Phacops,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Cyphaspides,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Otarion,,Otarionella,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Otarion,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Tropidocoryphe,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Benesovella,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Phaetonellus,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Cornuproetus,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Proetus,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Thysanopeltis,,,367,"Devonian 3"
5865,PaleoDB,"A. Miller",,Thysanopeltis,,,367,"Devonian 3"
5907,PaleoDB,"A. Miller",,Cheirurus,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Cyphaspides,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Otarion,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Phaetonellus,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Eremiproetus,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Proetus,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Orbitoproetus,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Tenuipeltis,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Scabriscutellum,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Acanthopyge,,,372,"Devonian 3"
5907,PaleoDB,"A. Miller",,Phacops,,,372,"Devonian 3"
6718,PaleoDB,"A. Miller",,Proetus,,,17138,"Devonian 3"
6719,PaleoDB,"A. Miller",,Proetus,,,17138,"Devonian 3"
6720,PaleoDB,"A. Miller",,Proetus,,,17138,"Devonian 3"
6721,PaleoDB,"A. Miller",,Proetus,,,17138,"Devonian 3"
6722,PaleoDB,"A. Miller",,Proetus,,,17138,"Devonian 3"
6723,PaleoDB,"A. Miller",,Proetus,,,17138,"Devonian 3"
6724,PaleoDB,"A. Miller",,Proetus,,,17138,"Devonian 3"
6725,PaleoDB,"A. Miller",,Proetus,,,17138,"Devonian 3"
6726,PaleoDB,"A. Miller",,Proetus,,,17138,"Devonian 4"
8711,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8711,PaleoDB,"A. Miller",,Greenops,,,683,"Devonian 3"
8713,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8714,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8714,PaleoDB,"A. Miller",,Greenops,,,683,"Devonian 3"
8715,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8715,PaleoDB,"A. Miller",,Greenops,,,683,"Devonian 3"
8716,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8716,PaleoDB,"A. Miller",,Greenops,,,683,"Devonian 3"
8717,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8718,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8722,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8723,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8724,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8725,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8726,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8727,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8727,PaleoDB,"A. Miller",,Dipleura,,,683,"Devonian 3"
8728,PaleoDB,"A. Miller",,Greenops,,,683,"Devonian 3"
8728,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8729,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8735,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8737,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8740,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8753,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,683,"Devonian 3"
8755,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8756,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8757,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8758,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8759,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8759,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8760,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8760,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8764,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8764,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8765,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8765,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8766,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8767,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8767,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8768,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8768,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8769,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8769,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8770,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8771,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8779,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8780,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8786,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8786,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8787,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8788,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8789,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8789,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8790,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8791,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8791,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8792,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8793,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8793,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8794,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8794,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8795,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8795,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8796,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8796,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8797,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8797,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8798,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8798,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8799,PaleoDB,"A. Miller",,Phacops,,,684,"Devonian 3"
8799,PaleoDB,"A. Miller",,Greenops,,,684,"Devonian 3"
8808,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8808,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8808,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8809,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8809,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8810,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8810,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8811,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8811,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8811,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8812,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8812,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8813,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8813,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8813,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8814,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8814,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8814,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8817,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8817,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8818,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8819,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8819,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8820,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8820,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8820,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8821,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8822,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8822,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8823,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8825,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8826,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8827,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8828,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8828,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8829,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8829,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8830,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8832,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8833,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8913,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8914,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8916,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8917,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8918,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8919,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8919,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8924,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8924,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8925,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8925,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8926,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8926,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8927,PaleoDB,"A. Miller",,Proetus,,,746,"Devonian 3"
8927,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8928,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8928,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8929,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8930,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8930,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8931,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8932,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8932,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8959,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,746,"Devonian 3"
8959,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8959,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8960,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8961,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8962,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8963,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8964,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8965,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8967,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8968,PaleoDB,"A. Miller",,Greenops,,,746,"Devonian 3"
8968,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8969,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8970,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8971,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8972,PaleoDB,"A. Miller",,Dipleura,,,746,"Devonian 3"
8978,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8979,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8982,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8983,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8984,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8985,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8985,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
8986,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8986,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
8987,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8987,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
8991,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8992,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8993,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8993,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
8994,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8994,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
8995,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
8996,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
8999,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9000,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9001,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9002,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9003,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9003,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
9004,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9004,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
9005,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9006,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9016,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9016,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
9017,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9018,PaleoDB,"A. Miller",,Dipleura,,,762,"Devonian 3"
9019,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9019,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
9019,PaleoDB,"A. Miller",,Dechenella,,,762,"Devonian 3"
9020,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9020,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
9027,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
9028,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9028,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
9029,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,762,"Devonian 3"
9029,PaleoDB,"A. Miller",,Greenops,,,762,"Devonian 3"
9029,PaleoDB,"A. Miller",,Dipleura,,,762,"Devonian 3"
9352,PaleoDB,"A. Miller",,Greenops,,,806,"Devonian 3"
9354,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,806,"Devonian 3"
9354,PaleoDB,"A. Miller",,Greenops,,,806,"Devonian 3"
9355,PaleoDB,"A. Miller",,Greenops,,,806,"Devonian 3"
9367,PaleoDB,"A. Miller",,Phacops,,,807,"Devonian 3"
9368,PaleoDB,"A. Miller",,Phacops,,,807,"Devonian 3"
9369,PaleoDB,"A. Miller",,Phacops,,,807,"Devonian 3"
9370,PaleoDB,"A. Miller",,Phacops,,,807,"Devonian 3"
9371,PaleoDB,"A. Miller",,Phacops,,,807,"Devonian 3"
9372,PaleoDB,"A. Miller",,Phacops,,,807,"Devonian 3"
9525,PaleoDB,"A. Miller",,Greenops,,Cryphaeus,823,"Devonian 3"
9526,PaleoDB,"A. Miller",,Phacops,,,823,"Devonian 3"
9538,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9538,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9539,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9540,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9540,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9541,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9542,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9542,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9543,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9550,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9551,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9552,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9552,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9553,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9553,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9553,PaleoDB,"A. Miller",,Proetus,,,827,"Devonian 3"
9554,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9554,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9613,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9613,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9614,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9615,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9615,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9615,PaleoDB,"A. Miller",,Echinolichas,,,827,"Devonian 3"
9617,PaleoDB,"A. Miller",,Odontocephalus,,,827,"Devonian 3"
9617,PaleoDB,"A. Miller",,Phacops,,,827,"Devonian 3"
9617,PaleoDB,"A. Miller",,Proetus,,,827,"Devonian 3"
9657,PaleoDB,"A. Miller",,Trimerus,,,841,"Devonian 3"
9659,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,841,"Devonian 3"
9659,PaleoDB,"A. Miller",,Greenops,,,841,"Devonian 3"
9661,PaleoDB,"A. Miller",,Trimerus,,,841,"Devonian 3"
9662,PaleoDB,"A. Miller",,Greenops,,,841,"Devonian 3"
9674,PaleoDB,"A. Miller",,Trimerus,,,841,"Devonian 3"
9707,PaleoDB,"A. Miller",,Trimerus,,,841,"Devonian 3"
9886,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,841,"Devonian 3"
9888,PaleoDB,"A. Miller",,Greenops,,,841,"Devonian 3"
9888,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,841,"Devonian 3"
9893,PaleoDB,"A. Miller",,Eldredgeops,,Phacops,841,"Devonian 3"
9893,PaleoDB,"A. Miller",,Greenops,,,841,"Devonian 3"
9895,PaleoDB,"A. Miller",,Greenops,,,841,"Devonian 3"
9896,PaleoDB,"A. Miller",,Trimerus,,,841,"Devonian 3"
9897,PaleoDB,"A. Miller",,Trimerus,,,841,"Devonian 3"
9898,PaleoDB,"A. Miller",,Trimerus,,,841,"Devonian 3"
9901,PaleoDB,"A. Miller",,Greenops,,,841,"Devonian 3"
9902,PaleoDB,"A. Miller",,Trimerus,,,841,"Devonian 3"
